Time,PM1 (µg/m³),PM2.5 (µg/m³),PM10 (µg/m³),TSP (µg/m³),8PC0.3 (/L),8PC0.5 (/L),8PC0.7 (/L),8PC1.0 (/L),8PC2.0 (/L),8PC3.0 (/L),8PC5.0 (/L),8PC10 (/L),Battery voltage (V),Inlet,Year,Month,Day of Year,Week of Year,Day of Week
2023-08-28 20:30:00,0.3428333333333332,0.7204999999999999,1.4841666666666669,2.106499999999999,1559.6666666666667,327.05,144.11666666666667,94.98333333333333,49.81666666666667,10.75,3.15,0.21666666666666667,0.0,Sample,2023.0,8.0,240.0,35.0,0.0
2023-08-28 21:30:00,0.46716666666666645,1.2168333333333332,2.42,3.1381666666666677,1985.9833333333333,577.5166666666667,278.0,187.18333333333334,97.21666666666667,18.433333333333334,3.75,0.25,0.0,Sample,2023.0,8.0,240.0,35.0,0.0
2023-08-28 22:30:00,0.29549999999999993,0.6853333333333331,1.581833333333333,2.492166666666667,1378.4333333333334,298.5,146.48333333333332,101.98333333333333,56.96666666666667,13.55,3.6333333333333333,0.31666666666666665,0.0,Sample,2023.0,8.0,240.0,35.0,0.0
2023-08-28 23:30:00,0.4076666666666667,0.9475,1.9996666666666667,2.9099999999999997,1792.8833333333334,442.1333333333333,202.4,137.83333333333334,72.91666666666667,16.033333333333335,3.9166666666666665,0.31666666666666665,0.0,Sample,2023.0,8.0,240.0,35.0,0.0
2023-08-29 00:30:00,0.919333333333333,2.7513333333333327,6.5085000000000015,11.034499999999996,3668.5666666666666,1357.7666666666667,683.8166666666667,469.35,255.26666666666668,55.61666666666667,15.083333333333334,1.5666666666666667,0.0,Sample,2023.0,8.0,241.0,35.0,1.0
2023-08-29 01:30:00,0.4730000000000001,1.369,3.2708333333333335,5.4271666666666665,2104.45,617.25,327.6,234.58333333333334,131.76666666666668,29.45,7.183333333333334,0.6666666666666666,0.0,Sample,2023.0,8.0,241.0,35.0,1.0
2023-08-29 02:30:00,0.5033333333333333,1.2598333333333336,2.9823333333333326,5.544,2284.133333333333,568.25,283.56666666666666,199.3,111.6,27.566666666666666,6.9,0.8166666666666667,0.0,Sample,2023.0,8.0,241.0,35.0,1.0
2023-08-29 03:30:00,0.5803333333333334,1.4213333333333333,3.2061666666666677,5.577000000000001,2596.7,647.75,314.81666666666666,216.66666666666666,118.76666666666667,26.766666666666666,7.35,0.7666666666666667,0.0,Sample,2023.0,8.0,241.0,35.0,1.0
2023-08-29 04:30:00,0.47250000000000014,1.2938333333333332,2.9074999999999998,4.7749999999999995,2103.25,583.9,300.9,210.66666666666666,116.2,23.983333333333334,6.1,0.48333333333333334,0.0,Sample,2023.0,8.0,241.0,35.0,1.0
2023-08-29 05:30:00,0.8034999999999999,1.8094999999999994,3.569333333333334,5.150000000000001,3555.6666666666665,837.6666666666666,375.03333333333336,252.2,133.6,26.15,6.283333333333333,0.38333333333333336,0.0,Sample,2023.0,8.0,241.0,35.0,1.0
2023-08-29 06:30:00,1.1243333333333334,3.2425000000000006,6.129333333333332,7.924166666666664,4385.85,1623.7,789.4666666666667,517.85,249.91666666666666,42.63333333333333,8.716666666666667,0.48333333333333334,0.0,Sample,2023.0,8.0,241.0,35.0,1.0
2023-08-29 07:30:00,1.0513333333333335,3.929666666666667,8.370500000000002,11.31533333333333,4000.2,1906.15,1049.6833333333334,721.3,373.15,67.2,13.55,0.9166666666666666,0.0,Sample,2023.0,8.0,241.0,35.0,1.0
2023-08-29 08:30:00,1.0144999999999995,2.7559999999999993,6.081666666666667,8.500499999999999,4103.1,1361.95,648.0166666666667,443.53333333333336,237.53333333333333,49.983333333333334,12.05,0.7166666666666667,0.0,Sample,2023.0,8.0,241.0,35.0,1.0
2023-08-29 09:30:00,1.5710000000000002,4.964166666666668,11.006000000000002,15.340000000000005,5883.233333333334,2524.3333333333335,1258.7,857.3,456.3333333333333,91.61666666666666,20.616666666666667,1.4333333333333333,0.0,Sample,2023.0,8.0,241.0,35.0,1.0
2023-08-29 10:30:00,0.9471666666666665,2.3088333333333333,4.747333333333334,6.7826666666666675,3858.6666666666665,1155.85,513.1666666666666,340.75,180.55,36.65,8.683333333333334,0.5666666666666667,0.0,Sample,2023.0,8.0,241.0,35.0,1.0
2023-08-29 11:30:00,0.4835,0.8906666666666668,1.7583333333333337,3.0993333333333344,2236.5,398.35,155.78333333333333,103.88333333333334,55.78333333333333,13.083333333333334,3.783333333333333,0.35,0.0,Sample,2023.0,8.0,241.0,35.0,1.0
2023-08-29 12:30:00,0.49583333333333324,1.0668333333333337,2.385333333333334,3.916833333333334,2185.8,503.8,216.53333333333333,147.7,82.08333333333333,19.6,5.6,0.35,0.0,Sample,2023.0,8.0,241.0,35.0,1.0
2023-08-29 13:30:00,0.46683333333333343,0.8611666666666665,1.6621666666666666,2.356,2099.6833333333334,404.5833333333333,153.8,99.58333333333333,52.18333333333333,12.716666666666667,3.0,0.05,0.0,Sample,2023.0,8.0,241.0,35.0,1.0
2023-08-29 14:30:00,0.44016666666666665,0.8166666666666665,1.6811666666666667,3.0213333333333336,1995.85,380.31666666666666,146.83333333333334,96.68333333333334,52.6,13.333333333333334,3.7333333333333334,0.26666666666666666,0.0,Sample,2023.0,8.0,241.0,35.0,1.0
2023-08-29 15:30:00,0.4078333333333335,0.726166666666667,1.5511666666666668,3.0361666666666673,1898.9,327.05,126.26666666666667,83.11666666666666,46.61666666666667,12.933333333333334,3.716666666666667,0.4166666666666667,0.0,Sample,2023.0,8.0,241.0,35.0,1.0
2023-08-29 16:30:00,0.43050000000000005,0.7011666666666668,1.336166666666667,1.862833333333333,2043.6,303.8666666666667,106.0,68.63333333333334,36.916666666666664,9.066666666666666,2.8,0.06666666666666667,0.0,Sample,2023.0,8.0,241.0,35.0,1.0
2023-08-29 17:30:00,0.3846666666666667,0.6439999999999998,1.2959999999999996,2.349666666666666,1835.15,276.51666666666665,100.56666666666666,67.38333333333334,36.3,9.45,3.1333333333333333,0.25,0.0,Sample,2023.0,8.0,241.0,35.0,1.0
2023-08-29 18:30:00,0.5913333333333335,0.8111666666666666,1.291,2.056833333333333,2854.5666666666666,338.76666666666665,89.46666666666667,54.483333333333334,27.7,7.016666666666667,2.3333333333333335,0.18333333333333332,0.0,Sample,2023.0,8.0,241.0,35.0,1.0
2023-08-29 19:30:00,1.2371666666666667,2.5386666666666664,4.686999999999999,6.123999999999999,5094.816666666667,1295.4166666666667,492.6,322.75,166.8,33.11666666666667,6.916666666666667,0.35,0.0,Sample,2023.0,8.0,241.0,35.0,1.0
2023-08-29 20:30:00,0.7838333333333334,1.5843333333333336,3.2101666666666664,4.382666666666666,3461.733333333333,747.2833333333333,300.46666666666664,205.33333333333334,112.73333333333333,25.183333333333334,5.866666666666666,0.25,0.0,Sample,2023.0,8.0,241.0,35.0,1.0
2023-08-29 21:30:00,0.6168333333333332,1.0524999999999998,2.0046666666666666,3.0819999999999994,2547.5833333333335,561.9166666666666,173.78333333333333,109.3,57.016666666666666,14.25,4.133333333333334,0.25,0.0,Sample,2023.0,8.0,241.0,35.0,1.0
2023-08-29 22:30:00,0.5705000000000001,1.1426666666666663,2.2943333333333333,3.683166666666666,2340.7833333333333,594.6166666666667,223.6,143.55,75.4,17.583333333333332,4.633333333333334,0.3333333333333333,0.0,Sample,2023.0,8.0,241.0,35.0,1.0
2023-08-29 23:30:00,0.6886666666666666,1.5028333333333335,2.882,4.749166666666667,2776.233333333333,780.2333333333333,315.01666666666665,199.61666666666667,101.6,20.983333333333334,5.2,0.5166666666666667,0.0,Sample,2023.0,8.0,241.0,35.0,1.0
2023-08-30 00:30:00,0.7808333333333334,1.5898333333333337,2.907333333333334,4.728499999999999,3161.483333333333,833.9666666666667,318.3333333333333,195.18333333333334,96.55,19.466666666666665,5.166666666666667,0.6,0.0,Sample,2023.0,8.0,242.0,35.0,2.0
2023-08-30 01:30:00,0.8868333333333334,1.7755,3.0906666666666682,4.4315000000000015,3748.883333333333,886.7166666666667,344.5,214.28333333333333,103.01666666666667,19.583333333333332,4.616666666666666,0.4666666666666667,0.0,Sample,2023.0,8.0,242.0,35.0,2.0
2023-08-30 02:30:00,0.9923333333333333,2.193666666666666,4.224833333333332,5.614666666666665,4229.616666666667,1068.1333333333334,458.9166666666667,296.3666666666667,149.06666666666666,29.716666666666665,7.35,0.48333333333333334,0.0,Sample,2023.0,8.0,242.0,35.0,2.0
2023-08-30 03:30:00,0.8781666666666672,1.671,2.898166666666666,3.856333333333333,3691.0333333333333,850.0333333333333,310.73333333333335,192.1,92.81666666666666,18.65,4.216666666666667,0.3333333333333333,0.0,Sample,2023.0,8.0,242.0,35.0,2.0
2023-08-30 04:30:00,0.8661666666666665,1.8385000000000005,3.4704999999999986,4.907333333333332,3615.3333333333335,921.6166666666667,372.6333333333333,238.45,120.61666666666666,23.733333333333334,6.05,0.5,0.0,Sample,2023.0,8.0,242.0,35.0,2.0
2023-08-30 05:30:00,1.5101666666666667,2.5108333333333337,4.211833333333334,5.5528333333333295,7198.633333333333,1066.3833333333334,382.85,245.83333333333334,124.63333333333334,24.583333333333332,6.316666666666666,0.4666666666666667,0.0,Sample,2023.0,8.0,242.0,35.0,2.0
2023-08-30 06:30:00,2.2941666666666665,3.3941666666666666,5.095833333333331,6.532499999999997,10455.0,1580.3666666666666,431.5833333333333,265.3,132.45,26.15,5.683333333333334,0.5,0.0,Sample,2023.0,8.0,242.0,35.0,2.0
2023-08-30 07:30:00,1.541833333333333,2.2220000000000004,3.1683333333333326,4.173999999999999,7012.616666666667,1044.15,274.0,158.28333333333333,73.21666666666667,13.466666666666667,3.5166666666666666,0.35,0.0,Sample,2023.0,8.0,242.0,35.0,2.0
2023-08-30 08:30:00,2.3316666666666666,5.522000000000001,8.949000000000002,9.906833333333333,9267.15,2825.7833333333333,1209.3833333333334,752.5166666666667,343.35,48.75,8.366666666666667,0.3333333333333333,0.0,Sample,2023.0,8.0,242.0,35.0,2.0
2023-08-30 09:30:00,2.2135000000000002,6.437999999999999,10.702500000000006,11.995666666666672,7836.4,3436.016666666667,1596.0833333333333,995.35,445.71666666666664,60.71666666666667,9.683333333333334,0.45,0.0,Sample,2023.0,8.0,242.0,35.0,2.0
2023-08-30 10:30:00,1.469,3.275666666666667,5.148666666666667,6.058833333333334,5475.75,1806.45,703.6,419.01666666666665,181.68333333333334,26.283333333333335,5.066666666666666,0.31666666666666665,0.0,Sample,2023.0,8.0,242.0,35.0,2.0
2023-08-30 11:30:00,1.1924999999999997,2.4981666666666675,4.0155,5.164666666666666,4585.9,1364.0666666666666,512.25,304.75,134.61666666666667,21.583333333333332,4.733333333333333,0.4,0.0,Sample,2023.0,8.0,242.0,35.0,2.0
2023-08-30 12:30:00,1.0696666666666665,2.271499999999999,4.045666666666665,5.578166666666667,4184.35,1219.0166666666667,469.45,288.43333333333334,138.18333333333334,26.166666666666668,6.183333333333334,0.5333333333333333,0.0,Sample,2023.0,8.0,242.0,35.0,2.0
2023-08-30 13:30:00,0.8406666666666666,1.5431666666666664,2.4440000000000004,3.402333333333334,3427.616666666667,818.4666666666667,278.25,164.88333333333333,75.71666666666667,13.4,2.966666666666667,0.3333333333333333,0.0,Sample,2023.0,8.0,242.0,35.0,2.0
2023-08-30 14:30:00,0.7545000000000002,1.3096666666666663,2.0865,2.6135,3110.8,695.7666666666667,223.16666666666666,129.73333333333332,59.28333333333333,11.233333333333333,2.75,0.18333333333333332,0.0,Sample,2023.0,8.0,242.0,35.0,2.0
2023-08-30 15:30:00,0.7100000000000001,1.2008333333333332,1.8359999999999999,2.554333333333333,2997.4,619.8,196.55,113.93333333333334,50.233333333333334,8.683333333333334,2.4166666666666665,0.25,0.0,Sample,2023.0,8.0,242.0,35.0,2.0
2023-08-30 16:30:00,0.6931666666666665,1.205166666666667,1.8218333333333339,2.444333333333334,2933.2,614.6833333333333,202.81666666666666,119.33333333333333,53.43333333333333,8.9,2.0166666666666666,0.21666666666666667,0.0,Sample,2023.0,8.0,242.0,35.0,2.0
2023-08-30 17:30:00,0.7716666666666667,1.3540000000000003,2.2605,2.9790000000000014,3401.1,653.95,228.46666666666667,140.33333333333334,67.98333333333333,13.366666666666667,3.2333333333333334,0.25,0.0,Sample,2023.0,8.0,242.0,35.0,2.0
2023-08-30 18:30:00,0.6601666666666668,1.2316666666666665,2.1646666666666667,2.931166666666668,2689.0,651.95,225.43333333333334,137.73333333333332,65.91666666666667,13.316666666666666,3.6166666666666667,0.26666666666666666,0.0,Sample,2023.0,8.0,242.0,35.0,2.0
2023-08-30 19:30:00,0.7314999999999999,1.2875,2.0020000000000002,2.9118333333333344,2895.1666666666665,717.75,228.45,127.83333333333333,55.166666666666664,10.5,2.65,0.31666666666666665,0.0,Sample,2023.0,8.0,242.0,35.0,2.0
2023-08-30 20:30:00,1.0394999999999996,2.043833333333333,3.4,5.219166666666665,3865.9666666666667,1176.55,404.01666666666665,234.58333333333334,105.4,19.783333333333335,5.083333333333333,0.6333333333333333,0.0,Sample,2023.0,8.0,242.0,35.0,2.0
2023-08-30 21:30:00,0.8301666666666666,1.486666666666666,2.353833333333333,3.0248333333333344,3260.5333333333333,831.1666666666666,267.93333333333334,151.43333333333334,67.2,12.533333333333333,3.066666666666667,0.23333333333333334,0.0,Sample,2023.0,8.0,242.0,35.0,2.0
2023-08-30 22:30:00,0.7291666666666665,1.3978333333333333,2.3858333333333324,3.1521666666666657,2902.95,758.2666666666667,267.8,158.66666666666666,74.55,15.0,3.4,0.26666666666666666,0.0,Sample,2023.0,8.0,242.0,35.0,2.0
2023-08-30 23:30:00,0.8763333333333333,1.8243333333333323,3.499000000000001,5.510666666666668,3371.5,1002.7,371.5833333333333,231.86666666666667,117.2,25.083333333333332,6.55,0.7,0.0,Sample,2023.0,8.0,242.0,35.0,2.0
2023-08-31 00:30:00,0.8348333333333335,1.7363333333333337,3.071,4.316,3230.4333333333334,945.4833333333333,354.1,215.11666666666667,104.93333333333334,19.516666666666666,4.616666666666666,0.3333333333333333,0.0,Sample,2023.0,8.0,243.0,35.0,3.0
2023-08-31 01:30:00,0.7033333333333333,1.9610000000000005,4.2266666666666675,5.998166666666666,2731.45,1000.0666666666667,476.7,313.55,161.63333333333333,33.13333333333333,8.5,0.45,0.0,Sample,2023.0,8.0,243.0,35.0,3.0
2023-08-31 02:30:00,0.6671666666666665,1.632333333333333,2.9623333333333335,3.872666666666667,2608.25,845.0833333333334,366.46666666666664,234.13333333333333,111.68333333333334,19.583333333333332,4.183333333333334,0.11666666666666667,0.0,Sample,2023.0,8.0,243.0,35.0,3.0
2023-08-31 03:30:00,1.0793333333333335,2.223333333333333,3.7405000000000004,4.602666666666667,4451.2,1134.6833333333334,443.56666666666666,271.8333333333333,126.55,21.883333333333333,4.966666666666667,0.16666666666666666,0.0,Sample,2023.0,8.0,243.0,35.0,3.0
2023-08-31 04:30:00,0.9369999999999999,2.0543333333333336,3.3336666666666663,4.267833333333333,3602.983333333333,1107.0666666666666,433.6166666666667,261.4166666666667,117.15,18.033333333333335,3.8666666666666667,0.23333333333333334,0.0,Sample,2023.0,8.0,243.0,35.0,3.0
2023-08-31 05:30:00,1.206833333333333,3.1645,5.537166666666667,7.141499999999999,4532.183333333333,1664.5333333333333,743.5666666666667,467.28333333333336,215.86666666666667,34.083333333333336,7.016666666666667,0.38333333333333336,0.0,Sample,2023.0,8.0,243.0,35.0,3.0
2023-08-31 06:30:00,1.9634999999999998,5.965166666666665,9.847500000000002,11.236499999999998,7056.95,3109.25,1492.4166666666667,943.4,426.4166666666667,53.35,8.533333333333333,0.2833333333333333,0.0,Sample,2023.0,8.0,243.0,35.0,3.0
2023-08-31 07:30:00,3.4824999999999995,10.035833333333334,16.370166666666666,21.039666666666662,11629.25,5575.216666666666,2505.5666666666666,1525.2,656.0166666666667,85.71666666666667,16.933333333333334,1.5,0.0,Sample,2023.0,8.0,243.0,35.0,3.0
2023-08-31 08:30:00,1.5278333333333332,4.3605,8.981666666666667,13.74666666666667,5611.2,2295.9666666666667,1068.3,699.7,352.25,67.21666666666667,16.9,1.6666666666666667,0.0,Sample,2023.0,8.0,243.0,35.0,3.0
2023-08-31 09:30:00,0.8480000000000005,1.5546666666666666,2.7543333333333333,4.7181666666666695,3663.7833333333333,768.6833333333333,276.3,173.05,85.95,18.366666666666667,4.816666666666666,0.5666666666666667,0.0,Sample,2023.0,8.0,243.0,35.0,3.0
2023-08-31 10:30:00,0.5178333333333334,1.1381666666666668,2.0236666666666663,2.694166666666666,2092.6666666666665,586.2166666666667,239.78333333333333,148.73333333333332,70.31666666666666,12.75,3.066666666666667,0.06666666666666667,0.0,Sample,2023.0,8.0,243.0,35.0,3.0
2023-08-31 11:30:00,0.5539999999999998,1.291,2.241333333333333,3.0075000000000003,2220.0333333333333,660.3166666666667,280.3666666666667,177.11666666666667,82.48333333333333,13.733333333333333,2.95,0.16666666666666666,0.0,Sample,2023.0,8.0,243.0,35.0,3.0
2023-08-31 12:30:00,0.7581666666666667,1.737666666666667,3.097166666666667,4.151333333333333,3155.383333333333,860.9333333333333,374.71666666666664,236.28333333333333,112.71666666666667,19.9,4.316666666666666,0.23333333333333334,0.0,Sample,2023.0,8.0,243.0,35.0,3.0
2023-08-31 13:30:00,0.7011666666666667,1.5484999999999998,2.6983333333333333,3.2251666666666665,2749.0666666666666,819.4333333333333,327.28333333333336,201.75,94.28333333333333,16.25,3.75,0.06666666666666667,0.0,Sample,2023.0,8.0,243.0,35.0,3.0
2023-08-31 14:30:00,0.6044999999999998,1.2305,2.032833333333334,2.8951666666666664,2451.65,642.05,244.46666666666667,147.75,69.06666666666666,11.8,2.6,0.06666666666666667,0.0,Sample,2023.0,8.0,243.0,35.0,3.0
2023-08-31 15:30:00,1.0070000000000001,2.7515000000000005,6.035833333333335,9.220666666666663,3893.9,1416.15,661.8666666666667,438.8,230.3,49.266666666666666,12.483333333333333,1.0333333333333334,0.0,Sample,2023.0,8.0,243.0,35.0,3.0
2023-08-31 16:30:00,0.8370000000000002,2.1045000000000003,4.700166666666667,7.071000000000001,3397.8166666666666,1059.0166666666667,481.6,321.3833333333333,172.81666666666666,38.56666666666667,10.25,0.6833333333333333,0.0,Sample,2023.0,8.0,243.0,35.0,3.0
2023-08-31 17:30:00,1.1128333333333333,2.8861666666666657,6.096833333333333,9.305833333333336,4209.466666666666,1527.0,677.3166666666667,442.6,229.31666666666666,48.416666666666664,11.95,0.95,0.0,Sample,2023.0,8.0,243.0,35.0,3.0
2023-08-31 18:30:00,1.5819999999999996,5.314333333333333,12.976000000000003,23.057833333333335,5654.2,2765.7166666666667,1397.55,960.55,525.8166666666667,118.0,30.033333333333335,3.533333333333333,0.0,Sample,2023.0,8.0,243.0,35.0,3.0
2023-08-31 19:30:00,1.0846666666666664,2.8586666666666662,6.338166666666665,10.696666666666662,4176.55,1488.1333333333334,676.4333333333333,447.31666666666666,235.06666666666666,51.583333333333336,14.083333333333334,1.4666666666666666,0.0,Sample,2023.0,8.0,243.0,35.0,3.0
2023-08-31 20:30:00,6.829999999999999,29.730499999999992,74.27916666666665,147.96133333333333,22287.466666666667,15346.233333333334,8571.616666666667,5827.266666666666,3037.55,654.9166666666666,189.11666666666667,25.466666666666665,0.0,Sample,2023.0,8.0,243.0,35.0,3.0
2023-08-31 21:30:00,1.8435000000000001,5.926500000000002,21.403333333333347,62.110499999999995,6703.183333333333,3215.1,1640.6833333333334,1147.7,683.7,231.78333333333333,86.6,14.183333333333334,0.0,Sample,2023.0,8.0,243.0,35.0,3.0
2023-08-31 22:30:00,0.7186666666666668,1.8526666666666662,4.696500000000001,11.329833333333331,2743.266666666667,989.9,446.3333333333333,294.35,155.76666666666668,42.21666666666667,14.383333333333333,2.316666666666667,0.0,Sample,2023.0,8.0,243.0,35.0,3.0
2023-08-31 23:30:00,0.4940000000000001,1.2019999999999995,3.319166666666667,8.372666666666667,1947.5166666666667,638.1666666666666,283.1166666666667,188.58333333333334,102.5,31.3,11.25,1.7,0.0,Sample,2023.0,8.0,243.0,35.0,3.0
2023-09-01 00:30:00,1.417333333333333,5.747499999999999,20.761500000000005,54.740666666666655,5482.75,2851.5833333333335,1652.25,1217.1333333333334,740.4333333333333,224.68333333333334,78.41666666666667,11.8,0.0,Sample,2023.0,9.0,244.0,35.0,4.0
2023-09-01 01:30:00,1.237333333333333,3.439,13.875000000000002,42.89750000000001,4588.066666666667,1923.9666666666667,913.9333333333333,644.7166666666667,412.35,154.4,61.5,10.1,0.0,Sample,2023.0,9.0,244.0,35.0,4.0
2023-09-01 02:30:00,0.8328333333333336,1.6444999999999999,3.273333333333333,6.913833333333335,3124.616666666667,956.2,346.5,193.15,84.13333333333334,23.166666666666668,8.616666666666667,1.2666666666666666,0.0,Sample,2023.0,9.0,244.0,35.0,4.0
2023-09-01 03:30:00,0.7249999999999999,1.3238333333333332,2.1578333333333335,3.738666666666666,2756.883333333333,770.5666666666667,257.31666666666666,134.38333333333333,50.9,11.083333333333334,4.15,0.55,0.0,Sample,2023.0,9.0,244.0,35.0,4.0
2023-09-01 04:30:00,0.7181666666666667,1.3826666666666667,2.179333333333334,3.9031666666666665,2782.883333333333,776.2,279.26666666666665,149.01666666666668,53.766666666666666,10.116666666666667,3.95,0.6,0.0,Sample,2023.0,9.0,244.0,35.0,4.0
2023-09-01 05:30:00,1.0085000000000002,1.7915,2.512333333333333,3.8529999999999998,4099.633333333333,968.35,329.4,171.78333333333333,59.766666666666666,9.216666666666667,3.0166666666666666,0.4666666666666667,0.0,Sample,2023.0,9.0,244.0,35.0,4.0
2023-09-01 06:30:00,0.7469999999999999,1.3263333333333334,2.0056666666666674,3.681833333333334,3116.95,695.7,241.91666666666666,131.16666666666666,50.56666666666667,9.566666666666666,3.05,0.5833333333333334,0.0,Sample,2023.0,9.0,244.0,35.0,4.0
2023-09-01 07:30:00,0.5323333333333333,0.8603333333333334,1.5500000000000003,3.7056666666666658,2414.383333333333,409.4166666666667,137.35,79.56666666666666,37.61666666666667,10.2,3.75,0.75,0.0,Sample,2023.0,9.0,244.0,35.0,4.0
2023-09-01 08:30:00,0.6526666666666665,0.9208333333333333,1.5308333333333328,2.7760000000000002,3340.6,335.9,111.23333333333333,66.38333333333334,30.933333333333334,8.716666666666667,3.183333333333333,0.43333333333333335,0.0,Sample,2023.0,9.0,244.0,35.0,4.0
